8.9934600000000007,12.779207000000001
9.3434600000000003,12.779207000000001
9.69346,12.779207000000001
10.04346,12.729207000000001
10.34346,12.579207000000002
10.643460000000001,12.479207000000001
10.893460000000001,12.229207000000001
11.09346,11.979207000000001
11.29346,11.729207000000001
11.443460000000002,11.429207000000002
11.493459999999999,11.079207000000002
11.54346,10.729207000000001
11.643460000000001,10.379207000000001
11.54346,10.029207000000001
11.443460000000002,9.6792070000000017
11.393460000000001,9.329207000000002
11.29346,9.0292070000000013
11.243459999999999,8.6792070000000017
11.09346,8.379207000000001
10.943460000000002,8.079207000000002
10.79346,7.7792070000000013
10.643460000000001,7.4792070000000006
10.493459999999999,7.1792070000000017
10.34346,6.879207000000001
10.19346,6.5792070000000002
10.04346,6.2792070000000013
9.8434600000000003,5.9792070000000006
9.643460000000001,5.7292070000000006
9.393460000000001,5.4792070000000006
9.19346,5.2292070000000006
8.94346,5.0292070000000013
8.69346,4.8292070000000002
8.393460000000001,4.629207000000001
8.143460000000001,4.4292069999999999
7.893460000000001,4.2292070000000006
7.5934600000000003,4.0292070000000013
7.3434600000000003,3.8292070000000007
7.0934600000000003,3.6292070000000005
6.7934599999999996,3.4292070000000003
6.4934600000000007,3.2792070000000009
6.19346,3.0792070000000007
5.893460000000001,2.9292070000000003
5.5934600000000003,2.7292070000000002
5.2934599999999996,2.5792070000000007
5.0434599999999996,2.3792070000000005
4.7434600000000007,2.1792070000000003
4.44346,1.9792070000000002
4.19346,1.7292070000000002
3.94346,1.5292070000000004
3.69346,1.2792070000000004
3.44346,1.0292070000000004
3.1434599999999993,0.87920700000000052
2.8434600000000003,0.72920700000000016
2.5434599999999996,0.57920700000000025
2.2434599999999998,0.42920700000000034
1.8934600000000001,0.42920700000000034
1.5434599999999996,0.42920700000000034
1.19346,0.42920700000000034
0.84346000000000032,0.42920700000000034
0.49345999999999979,0.47920700000000016
0.24345999999999979,0.67920700000000034
-0.056540000000000035,0.87920700000000052
-0.25654000000000021,1.1292070000000005
-0.40653999999999968,1.4292070000000003
-0.50654000000000021,1.7792070000000004
-0.55654000000000003,2.1292070000000005
-0.55654000000000003,2.4792070000000002
-0.55654000000000003,2.8292070000000007
-0.50654000000000021,3.1792070000000003
-0.45654000000000039,3.5292070000000009
-0.30654000000000003,3.8292070000000007
-0.10653999999999986,4.0792070000000002
0.093460000000000321,4.3292070000000002
0.29345999999999961,4.5792070000000002
0.49345999999999979,4.879207000000001
0.69345999999999997,5.129207000000001
0.89346000000000014,5.4292069999999999
1.19346,5.629207000000001
1.5434599999999996,5.7792070000000013
1.8434600000000003,5.879207000000001
2.19346,5.9792070000000006
2.5434599999999996,5.9792070000000006
2.8934599999999993,5.9792070000000006
3.19346,6.0792070000000002
3.4934600000000007,6.1792070000000017
3.7934599999999996,6.3292070000000002
4.0934600000000003,6.4792070000000006
4.3434600000000003,6.6792070000000017
4.643460000000001,6.8292070000000002
4.94346,6.9792070000000006
5.2434600000000007,7.0792070000000002
5.4934600000000007,7.2792070000000013
5.7434600000000007,7.5292070000000013
5.94346,7.7792070000000013
6.143460000000001,8.079207000000002
6.3434600000000003,8.379207000000001
6.4934600000000007,8.6792070000000017
6.643460000000001,8.9792070000000006
6.8434600000000003,9.2792070000000013
6.893460000000001,9.629207000000001
6.94346,9.9792070000000006
6.9934600000000007,10.329207000000002
7.0434599999999996,10.679207000000002
7.2434600000000007,10.979207000000001
7.44346,11.229207000000001
7.643460000000001,11.479207000000001
7.8434600000000003,11.729207000000001
8.0434599999999996,11.979207000000001
8.2934599999999996,12.179207000000002
8.5434599999999996,12.379207000000001
8.7934599999999996,12.629207000000001
